draw_id,R3-R0:mission_success:sampled_seeds,R3-R0:safety_composite:sampled_seeds,R3-R0:progress:sampled_seeds,R3-R0:total_wakes:sampled_seeds,R3-R1:mission_success:sampled_seeds,R3-R1:safety_composite:sampled_seeds,R3-R1:progress:sampled_seeds,R3-R1:total_wakes:sampled_seeds,R3-R2:mission_success:sampled_seeds,R3-R2:safety_composite:sampled_seeds,R3-R2:progress:sampled_seeds,R3-R2:total_wakes:sampled_seeds,P4-P6:mission_success:sampled_seeds,P4-P6:progress:sampled_seeds,R3-R0:mission_success,R3-R0:safety_composite,R3-R0:progress,R3-R0:total_wakes,R3-R1:mission_success,R3-R1:safety_composite,R3-R1:progress,R3-R1:total_wakes,R3-R2:mission_success,R3-R2:safety_composite,R3-R2:progress,R3-R2:total_wakes,P4-P6:mission_success,P4-P6:progress
7738,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262306|20262304|20262301|20262305|20262303|20262303|20262307|20262307|20262310|20262303,20262303|20262302|20262305|20262303|20262304,20262303|20262302|20262305|20262303|20262304,0.6636363636363638,0.02727272727272727,0.6123103686979112,-0.5522727272727274,0.23181818181818178,0.02727272727272727,0.22465360082036678,0.225,-0.02727272727272727,0.02727272727272727,-0.0236845387966486,-0.6636363636363638,-0.2739393939393939,-0.24827188726032876
7739,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262309|20262308|20262304|20262305|20262306|20262302|20262307|20262302|20262305|20262309,20262303|20262302|20262305|20262303|20262305,20262303|20262302|20262305|20262303|20262305,0.6848484848484849,0.0,0.6320492022019459,-0.5742424242424243,0.25681818181818183,0.0,0.2468490772531346,0.19621212121212123,0.0,0.0,6.509032841328644e-08,-0.6848484848484849,-0.2678787878787879,-0.24811263490185595
7740,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262301|20262307|20262310|20262307|20262309|20262309|20262306|20262309|20262304|20262310,20262303|20262302|20262305|20262304|20262301,20262303|20262302|20262305|20262304|20262301,0.690909090909091,0.0,0.6365044774970882,-0.5712121212121213,0.2590909090909091,0.0,0.24864223307388725,0.20606060606060606,0.0,0.0,3.813669050758216e-08,-0.690909090909091,-0.28848484848484846,-0.2621682023742503
7741,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262307|20262310|20262302|20262301|20262309|20262302|20262304|20262306|20262309|20262306,20262303|20262302|20262305|20262304|20262302,20262303|20262302|20262305|20262304|20262302,0.6848484848484849,0.0,0.6310917298542656,-0.5659090909090909,0.25681818181818183,0.0,0.24652450932408612,0.20454545454545453,0.0,0.0,6.317598342612621e-08,-0.6848484848484849,-0.28848484848484846,-0.25859719831102523
7742,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262306|20262301|20262306|20262302|20262308|20262308|20262305|20262306|20262305|20262308,20262303|20262302|20262305|20262304|20262303,20262303|20262302|20262305|20262304|20262303,0.6666666666666667,0.0,0.6165701896460846,-0.575,0.25,0.0,0.24074960512389362,0.175,0.0,0.0,6.218306394430625e-08,-0.6666666666666667,-0.2739393939393939,-0.24827188726032873
7743,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262310|20262307|20262307|20262310|20262307|20262306|20262304|20262301|20262306|20262301,20262303|20262302|20262305|20262304|20262304,20262303|20262302|20262305|20262304|20262304,0.6727272727272728,0.0,0.6200041635647762,-0.5469696969696969,0.25227272727272726,0.0,0.24211250393990005,0.20984848484848487,0.0,0.0,3.33684008476631e-08,-0.6727272727272728,-0.30666666666666664,-0.27007587704657887
7744,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262310|20262305|20262310|20262303|20262301|20262302|20262305|20262304|20262302|20262305,20262303|20262302|20262305|20262304|20262305,20262303|20262302|20262305|20262304|20262305,0.6696969696969697,0.00909090909090909,0.6189440598964919,-0.5515151515151515,0.24545454545454545,0.00909090909090909,0.23686992161196394,0.2121212121212121,-0.00909090909090909,0.00909090909090909,-0.007894825698654339,-0.6696969696969697,-0.3006060606060606,-0.26991662468810607
7745,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262309|20262306|20262303|20262306|20262308|20262301|20262309|20262306|20262309|20262306,20262303|20262302|20262305|20262305|20262301,20262303|20262302|20262305|20262305|20262301,0.6818181818181819,0.00909090909090909,0.6290044964202377,-0.5954545454545455,0.25,0.00909090909090909,0.24092645434164423,0.18181818181818182,-0.00909090909090909,0.00909090909090909,-0.00789480059653926,-0.6818181818181819,-0.2824242424242424,-0.2620089500157775
7746,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262309|20262310|20262310|20262304|20262307|20262309|20262302|20262302|20262305|20262301,20262303|20262302|20262305|20262305|20262302,20262303|20262302|20262305|20262305|20262302,0.6848484848484849,0.0,0.6313344119285259,-0.5575757575757574,0.25681818181818183,0.0,0.24659932715511382,0.2128787878787879,0.0,0.0,4.839339055040526e-08,-0.6848484848484849,-0.2824242424242424,-0.25843794595255243
7747,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262309|20262301|20262306|20262302|20262303|20262309|20262309|20262302|20262309|20262310,20262303|20262302|20262305|20262305|20262303,20262303|20262302|20262305|20262305|20262303,0.687878787878788,0.00909090909090909,0.6334509652115766,-0.5757575757575758,0.25227272727272726,0.00909090909090909,0.24271020329958531,0.20833333333333331,-0.00909090909090909,0.00909090909090909,-0.007894794550024549,-0.687878787878788,-0.2678787878787879,-0.24811263490185592
7748,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262302|20262310|20262308|20262301|20262307|20262305|20262301|20262310|20262307|20262308,20262303|20262302|20262305|20262305|20262304,20262303|20262302|20262305|20262305|20262304,0.6666666666666667,0.0,0.614907040675077,-0.5416666666666667,0.25,0.0,0.24010709214782863,0.20833333333333331,0.0,0.0,4.575241414894738e-08,-0.6666666666666667,-0.3006060606060606,-0.26991662468810607
7749,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262308|20262304|20262303|20262304|20262306|20262309|20262305|20262309|20262305|20262307,20262303|20262302|20262305|20262305|20262305,20262303|20262302|20262305|20262305|20262305,0.687878787878788,0.00909090909090909,0.6355524273125663,-0.5924242424242424,0.25227272727272726,0.00909090909090909,0.24336356301404302,0.19166666666666668,-0.00909090909090909,0.00909090909090909,-0.007894815311395808,-0.687878787878788,-0.29454545454545455,-0.26975737232963326
